PA21;pa1.controller;GameBoardController;1;1;0;1;41245;1;386;1;476;6570;4655;42107
PA21;pa1.controller;GameBoardController;1;1;0;0;0;0;0;2;27344;8591;3493;68975
PA21;pa1.controller;GameBoardController;1;1;1;0;0;0;0;3;59697;10643;6689;101328
PA21;pa1.controller;GameController;1;0;0;1;24862;1;16;0;0;2481;2644;24878
PA21;pa1.controller;GameController;1;0;0;0;0;2;31853;0;0;2889;3407;31853
PA21;pa1.controller;GameController;1;0;0;0;0;3;25588;0;0;3296;2588;25588
PA21;pa1.model;ExtraLife;1;1;1;1;4919;1;374;1;474;1640;459;5767
PA21;pa1.model;Position;1;1;1;1;7734;1;414;1;481;2108;1211;8629
PA21;pa1.model;StopCell;1;1;1;1;12922;1;412;1;481;3080;1400;13815
PA21;pa1.model;Gem;1;1;1;1;4591;1;370;1;537;1633;556;5498
PA21;pa1.model;EntityCell;1;1;1;1;30029;1;382;1;505;2428;3412;30916
PA21;pa1.model;GameState;1;1;0;1;23772;1;413;1;488;5185;3244;24673
PA21;pa1.model;GameState;1;1;0;0;0;0;0;2;93049;8272;10850;117234
PA21;pa1.model;GameState;1;1;1;0;0;0;0;3;53523;11367;6576;77708
PA21;pa1.model;Entity;1;1;1;1;20763;1;401;1;563;1508;2261;21727
PA21;pa1.model;Mine;1;1;1;1;4224;1;431;1;533;1643;436;5188
PA21;pa1.model;MoveStack;1;1;1;1;8599;1;426;1;502;1824;1129;9527
PA21;pa1.model;Player;1;1;1;1;4284;1;429;1;564;1630;546;5277
PA21;pa1.model;MoveResult;1;1;1;1;7396;1;441;1;564;3515;1322;8401
PA21;pa1.model;GameBoard;1;1;1;1;29804;1;431;1;605;4602;4380;30840
