PA21;pa1.controller;GameBoardController;1;1;1;1;41245;1;386;3;87517;25804;14837;129156
PA21;pa1.controller;GameController;1;0;0;1;24862;3;57457;0;0;8666;8639;82325
PA21;pa1.model;ExtraLife;1;1;1;1;4919;1;374;1;474;1640;459;5770
PA21;pa1.model;Position;1;1;1;1;7734;1;414;1;481;2108;1211;8634
PA21;pa1.model;StopCell;1;1;1;1;12922;1;412;1;481;3080;1400;13819
PA21;pa1.model;Gem;1;1;1;1;4591;1;370;1;537;1633;556;5502
PA21;pa1.model;EntityCell;1;1;1;1;30029;1;382;1;505;2428;3412;30920
PA21;pa1.model;GameState;1;1;1;1;23772;1;413;3;147060;24824;20670;171250
PA21;pa1.model;Entity;1;1;1;1;20763;1;401;1;563;1508;2261;21731
PA21;pa1.model;Mine;1;1;1;1;4224;1;431;1;533;1643;436;5191
PA21;pa1.model;MoveStack;1;1;1;1;8599;1;426;1;502;1824;1129;9530
PA21;pa1.model;Player;1;1;1;1;4284;1;429;1;564;1630;546;5280
PA21;pa1.model;MoveResult;1;1;1;1;7396;1;441;1;564;3515;1322;8407
PA21;pa1.model;GameBoard;1;1;1;1;29804;1;431;1;605;4602;4380;30845
