pa1.controller;GameBoardController;23243;9361;0;0;0;0;41;0;11840;9703;21675;11227;249;0;9895;34529;13639;58035
pa1.controller;GameController;19012;4378;0;0;0;0;107;0;23681;5852;0;0;712;0;22291;39675;40895;0
pa1.model;Mine;10180;2323;0;0;0;0;385;0;0;0;0;0;742;0;0;0;0;0
pa1.model;MoveStack;7634;2747;0;0;0;0;299;0;0;0;0;0;628;0;0;0;0;0
pa1.model;MoveResult;5908;4633;0;0;0;0;289;0;0;0;0;0;507;0;0;0;0;0
pa1.model;Player;4601;1999;0;0;0;0;258;0;0;0;0;0;569;0;0;0;0;0
pa1.model;GameBoard;20812;7928;0;0;0;0;172;0;0;0;0;0;285;0;0;0;0;0
pa1.model;StopCell;7763;3991;0;0;0;0;128;0;0;0;0;0;299;0;0;0;0;0
pa1.model;Position;14049;3723;0;0;0;0;126;0;0;0;0;0;296;0;0;0;0;0
pa1.model;ExtraLife;14169;2634;0;0;0;0;117;0;0;0;0;0;294;0;0;0;0;0
pa1.model;Gem;6447;2241;0;0;0;0;125;0;0;0;0;0;306;0;0;0;0;0
pa1.model;GameState;15805;7448;0;0;0;0;132;0;0;0;0;0;258;0;0;0;0;0
pa1.model;EntityCell;11032;3700;0;0;0;0;132;0;0;0;0;0;355;0;0;0;0;0
pa1.model;Entity;7654;2366;0;0;0;0;126;0;0;0;0;0;294;0;0;0;0;0
