PA21;pa1.controller;GameBoardController;1;0;0;1;23243;1;41;0;0;6520;2841;23284
PA21;pa1.controller;GameBoardController;1;0;0;0;0;2;11840;0;0;7886;1817;11840
PA21;pa1.controller;GameBoardController;1;1;0;0;0;3;21675;1;249;9247;1980;21924
PA21;pa1.controller;GameBoardController;1;1;0;0;0;0;0;2;9895;33147;1382;54813
PA21;pa1.controller;GameBoardController;1;1;1;0;0;0;0;3;13639;56676;1359;58557
PA21;pa1.controller;GameController;1;0;0;1;19012;1;107;0;0;2411;1967;19119
PA21;pa1.controller;GameController;1;1;0;0;0;2;23681;1;712;2987;2865;24393
PA21;pa1.controller;GameController;1;1;0;0;0;0;0;2;22291;36883;2792;64984
PA21;pa1.controller;GameController;1;1;0;0;0;0;0;3;40895;0;0;83588
PA21;pa1.model;Mine;1;1;1;1;10180;1;385;1;742;1612;711;11307
PA21;pa1.model;MoveStack;1;1;1;1;7634;1;299;1;628;1810;937;8561
PA21;pa1.model;MoveResult;1;1;1;1;5908;1;289;1;507;3486;1147;6704
PA21;pa1.model;Player;1;1;1;1;4601;1;258;1;569;1599;400;5428
PA21;pa1.model;GameBoard;1;1;1;1;20812;1;172;1;285;4531;3397;21269
PA21;pa1.model;StopCell;1;1;1;1;7763;1;128;1;299;3032;959;8190
PA21;pa1.model;Position;1;1;1;1;14049;1;126;1;296;2100;1623;14471
PA21;pa1.model;ExtraLife;1;1;1;1;14169;1;117;1;294;1609;1025;14580
PA21;pa1.model;Gem;1;1;1;1;6447;1;125;1;306;1602;639;6878
PA21;pa1.model;GameState;1;1;1;1;15805;1;132;1;258;5135;2313;16195
PA21;pa1.model;EntityCell;1;1;1;1;11032;1;132;1;355;2392;1308;11519
PA21;pa1.model;Entity;1;1;1;1;7654;1;126;1;294;1481;885;8074
