pa1.controller;GameBoardController;66422;12424;0;0;0;0;68;0;27329;11235;0;0;282;0;0;0;0;0
pa1.controller;GameController;48894;7037;0;0;0;0;27;0;29682;6220;52582;8619;0;0;0;0;0;0
pa1.model;Mine;5863;2263;0;0;0;0;210;0;0;0;0;0;401;0;0;0;0;0
pa1.model;Player;4177;2138;0;0;0;0;159;0;0;0;0;0;339;0;0;0;0;0
pa1.model;MoveStack;11236;3018;0;0;0;0;179;0;0;0;0;0;326;0;0;0;0;0
pa1.model;Entity;19499;3559;0;0;0;0;185;0;0;0;0;0;295;0;0;0;0;0
pa1.model;MoveResult;9049;4830;0;0;0;0;182;0;0;0;0;0;280;0;0;0;0;0
pa1.model;ExtraLife;5756;2265;0;0;0;0;163;0;0;0;0;0;288;0;0;0;0;0
pa1.model;Gem;3727;1963;0;0;0;0;171;0;0;0;0;0;286;0;0;0;0;0
pa1.model;StopCell;20620;5278;0;0;0;0;177;0;0;0;0;0;286;0;0;0;0;0
pa1.model;Position;10554;3516;0;0;0;0;196;0;0;0;0;0;289;0;0;0;0;0
pa1.model;GameBoard;26900;8395;0;0;0;0;227;0;0;0;0;0;292;0;0;0;0;0
pa1.model;GameState;27813;8733;0;0;0;0;195;0;0;0;0;0;290;0;21633;10958;46376;15963
pa1.model;EntityCell;17963;4324;0;0;0;0;398;0;0;0;0;0;495;0;0;0;0;0
