PA21;pa1.controller;GameBoardController;1;1;0;1;29075;1;193;3;51197;53691;11559;80472
PA21;pa1.controller;GameController;1;1;0;2;59304;2;22540;3;49148;43243;15998;131000
PA21;pa1.model;Mine;1;1;1;1;11424;1;149;1;298;1612;926;11876
PA21;pa1.model;MoveStack;1;1;1;1;7815;1;174;1;321;1810;1017;8315
PA21;pa1.model;MoveResult;1;1;1;1;6334;1;169;1;270;3486;1273;6781
PA21;pa1.model;Player;1;1;1;1;11115;1;156;1;294;1599;1249;11569
PA21;pa1.model;GameBoard;1;1;1;1;15182;1;178;1;261;4531;2796;15630
PA21;pa1.model;StopCell;1;1;1;1;8345;1;150;1;274;3032;864;8773
PA21;pa1.model;Position;1;1;1;1;11120;1;267;1;601;2100;1650;11993
PA21;pa1.model;ExtraLife;1;1;1;1;4088;1;171;1;383;1609;420;4647
PA21;pa1.model;Gem;1;1;1;1;6680;1;146;1;340;1602;721;7171
PA21;pa1.model;GameState;1;1;1;1;14007;1;165;3;27547;22819;5654;41726
PA21;pa1.model;EntityCell;1;1;1;1;8191;1;178;1;306;2392;1165;8680
PA21;pa1.model;Entity;1;1;1;1;6879;1;186;1;373;1481;912;7442
