PA21;pa1.controller;GameBoardController;1;1;0;1;29075;1;193;1;258;6520;3707;29526
PA21;pa1.controller;GameBoardController;1;1;0;0;0;0;0;2;25420;17635;3915;54688
PA21;pa1.controller;GameBoardController;1;1;0;0;0;0;0;3;25519;29536;3937;54787
PA21;pa1.controller;GameController;0;0;0;1;25795;0;0;0;0;2411;2730;25795
PA21;pa1.controller;GameController;1;0;0;2;33509;1;28;0;0;2462;3689;33537
PA21;pa1.controller;GameController;1;1;0;0;0;2;22512;1;254;3140;2791;22766
PA21;pa1.controller;GameController;1;1;0;0;0;0;0;2;26195;12621;3439;82216
PA21;pa1.controller;GameController;1;1;0;0;0;0;0;3;22699;22609;3349;78720
PA21;pa1.model;Mine;1;1;1;1;11424;1;149;1;298;1612;926;11871
PA21;pa1.model;MoveStack;1;1;1;1;7815;1;174;1;321;1810;1017;8310
PA21;pa1.model;MoveResult;1;1;1;1;6334;1;169;1;270;3486;1273;6773
PA21;pa1.model;Player;1;1;1;1;11115;1;156;1;294;1599;1249;11565
PA21;pa1.model;GameBoard;1;1;1;1;15182;1;178;1;261;4531;2796;15621
PA21;pa1.model;StopCell;1;1;1;1;8345;1;150;1;274;3032;864;8769
PA21;pa1.model;Position;1;1;1;1;11120;1;267;1;601;2100;1650;11988
PA21;pa1.model;ExtraLife;1;1;1;1;4088;1;171;1;383;1609;420;4642
PA21;pa1.model;Gem;1;1;1;1;6680;1;146;1;340;1602;721;7166
PA21;pa1.model;GameState;1;1;0;1;14007;1;165;1;269;5135;2233;14441
PA21;pa1.model;GameState;1;1;0;0;0;0;0;2;19084;7603;1797;33256
PA21;pa1.model;GameState;1;1;1;0;0;0;0;3;8194;10081;1624;22366
PA21;pa1.model;EntityCell;1;1;1;1;8191;1;178;1;306;2392;1165;8675
PA21;pa1.model;Entity;1;1;1;1;6879;1;186;1;373;1481;912;7438
