pa1.controller;GameBoardController;34945;10789;0;0;0;0;177;0;0;0;0;0;279;0;0;0;0;0
pa1.controller;GameController;30507;5534;0;0;0;0;24;0;18288;4944;32695;6835;0;0;0;0;0;0
pa1.model;Mine;3265;2012;0;0;0;0;170;0;0;0;0;0;281;0;0;0;0;0
pa1.model;Player;3635;2087;0;0;0;0;158;0;0;0;0;0;264;0;0;0;0;0
pa1.model;MoveStack;9471;2909;0;0;0;0;170;0;0;0;0;0;264;0;0;0;0;0
pa1.model;Entity;13650;2935;0;0;0;0;167;0;0;0;0;0;274;0;0;0;0;0
pa1.model;MoveResult;8374;4895;0;0;0;0;192;0;0;0;0;0;295;0;0;0;0;0
pa1.model;ExtraLife;4508;2177;0;0;0;0;166;0;0;0;0;0;299;0;0;0;0;0
pa1.model;Gem;4122;2055;0;0;0;0;184;0;0;0;0;0;284;0;0;0;0;0
pa1.model;StopCell;11368;4385;0;0;0;0;232;0;0;0;0;0;368;0;0;0;0;0
pa1.model;Position;9896;3595;0;0;0;0;179;0;0;0;0;0;288;0;0;0;0;0
pa1.model;GameBoard;25631;8630;0;0;0;0;210;0;0;0;0;0;293;0;0;0;0;0
pa1.model;GameState;23264;8770;0;0;0;0;188;0;0;0;0;0;291;0;0;0;0;0
pa1.model;EntityCell;28276;5512;0;0;0;0;184;0;0;0;0;0;290;0;0;0;0;0
