PA21;pa1.controller;GameBoardController;1;1;1;1;21293;3;48176;1;332;23974;9189;69811
PA21;pa1.controller;GameController;1;0;0;1;29769;3;64018;0;0;10063;10495;93794
PA21;pa1.model;ExtraLife;1;1;1;1;2236;1;226;1;347;1640;259;2813
PA21;pa1.model;Position;1;1;1;1;8737;1;236;1;330;2108;1379;9308
PA21;pa1.model;StopCell;1;1;1;1;10137;1;230;1;336;3080;1281;10707
PA21;pa1.model;Gem;1;1;1;1;3888;1;230;1;333;1633;429;4454
PA21;pa1.model;EntityCell;1;1;1;1;10324;1;231;1;343;2428;1524;10902
PA21;pa1.model;GameState;1;1;1;1;20475;1;243;1;337;5185;3319;21059
PA21;pa1.model;Entity;1;1;1;1;6002;1;234;1;340;1508;754;6580
PA21;pa1.model;Mine;1;1;1;1;3888;1;232;1;339;1643;435;4463
PA21;pa1.model;MoveStack;1;1;1;1;10322;1;239;1;341;1824;1387;10906
PA21;pa1.model;Player;1;1;1;1;3164;1;234;1;349;1630;346;3750
PA21;pa1.model;MoveResult;1;1;1;1;7366;1;251;1;349;3515;1305;7971
PA21;pa1.model;GameBoard;1;1;1;1;33893;1;260;1;350;4602;5158;34508
