PA21;pa1.controller;GameBoardController;1;1;1;1;34571;2;24073;1;538;14816;7047;59189
PA21;pa1.controller;GameController;1;0;0;1;31485;3;48431;0;0;9186;8749;79923
PA21;pa1.model;ExtraLife;1;1;1;1;4058;1;435;1;525;1640;495;5022
PA21;pa1.model;Position;1;1;1;1;8653;1;436;1;550;2108;1401;9643
PA21;pa1.model;StopCell;1;1;1;1;10117;1;488;1;557;3080;1234;11167
PA21;pa1.model;Gem;1;1;1;1;4003;1;445;1;573;1633;472;5023
PA21;pa1.model;EntityCell;1;1;1;1;24724;1;431;1;584;2428;2913;25742
PA21;pa1.model;GameState;1;1;1;1;20463;1;520;3;80911;24347;13144;101901
PA21;pa1.model;Entity;1;1;1;1;23352;1;557;1;605;1508;2603;24518
PA21;pa1.model;Mine;1;1;1;1;4117;1;444;1;577;1643;434;5142
PA21;pa1.model;MoveStack;1;1;1;1;10471;1;454;1;594;1824;1283;11523
PA21;pa1.model;Player;1;1;1;1;3736;1;468;1;568;1630;392;4775
PA21;pa1.model;MoveResult;1;1;1;1;9513;1;462;1;606;3515;1452;10586
PA21;pa1.model;GameBoard;1;1;1;1;22919;1;492;1;561;4602;3667;23977
