PA21;pa1.controller;GameBoardController;1;1;1;1;38800;1;120;1;259;6520;3672;39188
PA21;pa1.controller;GameController;1;1;0;1;35486;2;18362;3;60342;90454;12284;114202
PA21;pa1.model;Mine;1;1;1;1;9805;1;132;1;298;1612;744;10240
PA21;pa1.model;MoveStack;1;1;1;1;7444;1;96;2;15557;15640;2620;23103
PA21;pa1.model;MoveResult;1;1;1;1;6723;1;128;1;298;3486;1283;7159
PA21;pa1.model;Player;1;1;1;1;7248;1;83;2;4399;4102;1151;11737
PA21;pa1.model;GameBoard;1;1;1;1;22114;1;150;1;280;4531;3252;22551
PA21;pa1.model;StopCell;1;1;1;1;6347;1;138;1;349;3032;812;6839
PA21;pa1.model;Position;1;1;1;1;10098;1;187;1;641;2100;1597;10934
PA21;pa1.model;ExtraLife;1;1;1;1;5637;1;114;1;386;1609;617;6142
PA21;pa1.model;Gem;1;1;1;1;12427;1;122;1;370;1602;1247;12923
PA21;pa1.model;GameState;1;1;1;1;13669;1;198;1;496;5135;2098;14378
PA21;pa1.model;EntityCell;1;1;1;1;16949;1;164;1;580;2392;2009;17701
PA21;pa1.model;Entity;1;1;1;1;9280;1;165;1;775;1481;873;10231
