pa1.controller;GameBoardController;38800;10192;0;0;0;0;120;0;0;0;0;0;259;0;0;0;0;0
pa1.controller;GameController;35486;5698;0;0;0;0;51;0;18311;5493;0;0;396;0;33884;32578;26062;58969
pa1.model;Mine;9805;2356;0;0;0;0;132;0;0;0;0;0;298;0;0;0;0;0
pa1.model;MoveStack;7444;2663;0;0;0;0;96;0;0;0;0;0;265;0;15292;15597;0;0
pa1.model;MoveResult;6723;4769;0;0;0;0;128;0;0;0;0;0;298;0;0;0;0;0
pa1.model;Player;7248;2325;0;0;0;0;83;0;0;0;0;0;234;0;4165;2928;0;0
pa1.model;GameBoard;22114;7783;0;0;0;0;150;0;0;0;0;0;280;0;0;0;0;0
pa1.model;StopCell;6347;3844;0;0;0;0;138;0;0;0;0;0;349;0;0;0;0;0
pa1.model;Position;10098;3697;0;0;0;0;187;0;0;0;0;0;641;0;0;0;0;0
pa1.model;ExtraLife;5637;2226;0;0;0;0;114;0;0;0;0;0;386;0;0;0;0;0
pa1.model;Gem;12427;2849;0;0;0;0;122;0;0;0;0;0;370;0;0;0;0;0
pa1.model;GameState;13669;7233;0;0;0;0;198;0;0;0;0;0;496;0;0;0;0;0
pa1.model;EntityCell;16949;4401;0;0;0;0;164;0;0;0;0;0;580;0;0;0;0;0
pa1.model;Entity;9280;2354;0;0;0;0;165;0;0;0;0;0;775;0;0;0;0;0
