pa1.controller;GameBoardController;31502;10372;0;0;0;0;191;0;0;0;0;0;287;0;19522;29528;23102;49675
pa1.controller;GameController;31984;5553;0;0;0;0;61;0;29934;6743;0;0;327;0;27932;36296;21474;64481
pa1.model;Mine;6571;2352;0;0;0;0;167;0;0;0;0;0;291;0;0;0;0;0
pa1.model;MoveStack;8001;2818;0;0;0;0;172;0;0;0;0;0;292;0;0;0;0;0
pa1.model;MoveResult;8115;4616;0;0;0;0;205;0;0;0;0;0;288;0;0;0;0;0
pa1.model;Player;6508;2315;0;0;0;0;183;0;0;0;0;0;321;0;0;0;0;0
pa1.model;GameBoard;18112;7924;0;0;0;0;256;0;0;0;0;0;315;0;0;0;0;0
pa1.model;StopCell;10512;3838;0;0;0;0;208;0;0;0;0;0;341;0;0;0;0;0
pa1.model;Position;10484;3711;0;0;0;0;287;0;0;0;0;0;456;0;0;0;0;0
pa1.model;ExtraLife;11588;2866;0;0;0;0;352;0;0;0;0;0;615;0;0;0;0;0
pa1.model;Gem;9927;2770;0;0;0;0;1909;0;0;0;0;0;887;0;0;0;0;0
pa1.model;GameState;12926;7285;0;0;0;0;358;0;0;0;0;0;557;0;9348;9431;8808;11690
pa1.model;EntityCell;8252;3431;0;0;0;0;184;0;0;0;0;0;300;0;0;0;0;0
pa1.model;Entity;7085;2372;0;0;0;0;213;0;0;0;0;0;299;0;0;0;0;0
