PA21;pa1.controller;GameBoardController;1;1;0;1;31502;1;191;3;42911;79860;9715;74611
PA21;pa1.controller;GameController;1;1;0;1;31984;2;29995;3;49733;99988;13085;111724
PA21;pa1.model;Mine;1;1;1;1;6571;1;167;1;291;1612;740;7033
PA21;pa1.model;MoveStack;1;1;1;1;8001;1;172;1;292;1810;1008;8469
PA21;pa1.model;MoveResult;1;1;1;1;8115;1;205;1;288;3486;1130;8615
PA21;pa1.model;Player;1;1;1;1;6508;1;183;1;321;1599;716;7015
PA21;pa1.model;GameBoard;1;1;1;1;18112;1;256;1;315;4531;3393;18690
PA21;pa1.model;StopCell;1;1;1;1;10512;1;208;1;341;3032;806;11064
PA21;pa1.model;Position;1;1;1;1;10484;1;287;1;456;2100;1611;11231
PA21;pa1.model;ExtraLife;1;1;1;1;11588;1;352;1;615;1609;1257;12561
PA21;pa1.model;Gem;1;1;1;1;9927;1;1909;1;887;1602;1168;12729
PA21;pa1.model;GameState;1;1;1;1;12926;1;358;3;18713;23189;5217;32009
PA21;pa1.model;EntityCell;1;1;1;1;8252;1;184;1;300;2392;1039;8741
PA21;pa1.model;Entity;1;1;1;1;7085;1;213;1;299;1481;891;7601
