PA21;pa1.controller;GameBoardController;1;0;0;1;4255;1;480;0;0;7301;1660;4735
PA21;pa1.controller;GameBoardController;1;1;0;0;0;2;4206;1;406;8926;1684;4612
PA21;pa1.controller;GameBoardController;1;1;0;0;0;0;0;2;4977;11230;1937;13438
PA21;pa1.controller;GameBoardController;1;1;1;0;0;0;0;3;4124;13748;1696;12585
PA21;pa1.controller;GameController;1;0;0;1;2082;1;60;0;0;2750;609;2142
PA21;pa1.controller;GameController;1;0;0;0;0;2;1827;0;0;3476;605;1827
PA21;pa1.controller;GameController;1;0;0;0;0;3;1766;0;0;4118;534;1766
PA21;pa1.model;ExtraLife;1;1;1;1;1132;1;65;1;379;1789;329;1576
PA21;pa1.model;Position;1;1;0;1;2636;1;102;1;289;2390;1112;3027
PA21;pa1.model;Position;1;1;1;0;0;0;0;2;4802;87139;1448;7540
PA21;pa1.model;StopCell;1;1;0;1;1999;1;65;1;260;3401;709;2324
PA21;pa1.model;StopCell;1;1;1;0;0;0;0;2;2201;45199;617;4265
PA21;pa1.model;Gem;1;1;1;1;1122;1;56;1;260;1781;274;1438
PA21;pa1.model;EntityCell;1;1;0;1;2384;1;64;1;319;2665;990;2767
PA21;pa1.model;EntityCell;1;1;1;0;0;0;0;2;3553;103048;990;6001
PA21;pa1.model;GameState;1;1;0;1;4538;1;83;1;266;5796;1918;4887
PA21;pa1.model;GameState;1;1;1;0;0;0;0;2;4926;27006;2000;9547
PA21;pa1.model;Entity;1;1;0;1;1640;1;78;1;343;1633;510;2061
PA21;pa1.model;Entity;1;1;1;0;0;0;0;2;2615;93715;508;4333
PA21;pa1.model;Mine;1;1;1;1;1117;1;60;1;255;1791;311;1432
PA21;pa1.model;MoveStack;1;1;0;1;1711;1;98;1;287;2016;647;2096
PA21;pa1.model;MoveStack;1;1;1;0;0;0;0;2;2298;19630;725;4107
PA21;pa1.model;Player;1;1;0;1;1135;1;69;1;236;1778;303;1440
PA21;pa1.model;Player;1;1;1;0;0;0;0;2;1669;3032;388;2873
PA21;pa1.model;MoveResult;1;1;1;1;3125;1;120;1;356;3831;1327;3601
PA21;pa1.model;GameBoard;1;1;1;1;7407;1;152;1;288;5112;3529;7847
