pa1.controller;GameBoardController;4255;8961;0;0;0;0;480;0;4206;10610;0;0;406;0;4977;13167;4124;15444
pa1.controller;GameController;2082;3359;0;0;0;0;60;0;1827;4081;1766;4652;0;0;0;0;0;0
pa1.model;ExtraLife;1132;2118;0;0;0;0;65;0;0;0;0;0;379;0;0;0;0;0
pa1.model;Position;2636;3502;0;0;0;0;102;0;0;0;0;0;289;0;4802;88587;0;0
pa1.model;StopCell;1999;4110;0;0;0;0;65;0;0;0;0;0;260;0;2201;45816;0;0
pa1.model;Gem;1122;2055;0;0;0;0;56;0;0;0;0;0;260;0;0;0;0;0
pa1.model;EntityCell;2384;3655;0;0;0;0;64;0;0;0;0;0;319;0;3553;104038;0;0
pa1.model;GameState;4538;7714;0;0;0;0;83;0;0;0;0;0;266;0;4926;29006;0;0
pa1.model;Entity;1640;2143;0;0;0;0;78;0;0;0;0;0;343;0;2615;94223;0;0
pa1.model;Mine;1117;2102;0;0;0;0;60;0;0;0;0;0;255;0;0;0;0;0
pa1.model;MoveStack;1711;2663;0;0;0;0;98;0;0;0;0;0;287;0;2298;20355;0;0
pa1.model;Player;1135;2081;0;0;0;0;69;0;0;0;0;0;236;0;1669;3420;0;0
pa1.model;MoveResult;3125;5158;0;0;0;0;120;0;0;0;0;0;356;0;0;0;0;0
pa1.model;GameBoard;7407;8641;0;0;0;0;152;0;0;0;0;0;288;0;0;0;0;0
