PA21;pa1.controller;GameBoardController;1;1;0;1;33965;1;607;1;301;6520;3931;34873
PA21;pa1.controller;GameBoardController;1;1;0;0;0;0;0;2;26353;13392;3615;60925
PA21;pa1.controller;GameBoardController;1;1;0;0;0;0;0;3;20540;20458;3100;55112
PA21;pa1.controller;GameController;0;0;0;1;23534;0;0;0;0;2411;2180;23534
PA21;pa1.controller;GameController;1;0;0;2;34350;1;67;0;0;2462;3353;34417
PA21;pa1.controller;GameController;1;1;0;0;0;2;18234;1;258;3064;2373;18492
PA21;pa1.controller;GameController;1;1;0;0;0;0;0;2;39898;48177;1934;92482
PA21;pa1.controller;GameController;1;1;0;0;0;0;0;3;17555;93365;2384;70139
PA21;pa1.model;Mine;1;1;1;1;13847;1;49;1;226;1612;1174;14122
PA21;pa1.model;MoveStack;1;1;0;1;8054;1;59;1;238;1810;763;8351
PA21;pa1.model;MoveStack;1;1;1;0;0;0;0;2;13944;13719;1514;22057
PA21;pa1.model;MoveResult;1;1;0;1;9672;1;79;1;239;3486;1270;9990
PA21;pa1.model;MoveResult;1;1;1;0;0;0;0;2;9935;25464;1150;19686
PA21;pa1.model;Player;1;1;0;1;11201;1;52;1;233;1599;1027;11486
PA21;pa1.model;Player;1;1;1;0;0;0;0;2;14279;2505;510;25532
PA21;pa1.model;GameBoard;1;1;1;1;28312;1;138;1;284;4531;3485;28734
PA21;pa1.model;StopCell;1;1;0;1;8331;1;53;1;224;3032;839;8608
PA21;pa1.model;StopCell;1;1;1;0;0;0;0;2;7710;31728;956;16094
PA21;pa1.model;Position;1;1;0;1;11615;1;70;1;252;2100;1641;11937
PA21;pa1.model;Position;1;1;1;0;0;0;0;2;10446;60499;1431;22131
PA21;pa1.model;ExtraLife;1;1;1;1;4822;1;48;1;207;1609;440;5077
PA21;pa1.model;Gem;1;1;1;1;8910;1;52;1;216;1602;727;9178
PA21;pa1.model;GameState;1;1;0;1;18248;1;66;1;236;5135;1817;18550
PA21;pa1.model;GameState;1;1;0;0;0;0;0;2;14257;19714;1765;32571
PA21;pa1.model;GameState;1;1;0;0;0;0;0;3;16463;34268;2214;34777
PA21;pa1.model;EntityCell;1;1;0;1;14898;1;51;1;237;2392;1712;15186
PA21;pa1.model;EntityCell;1;1;1;0;0;0;0;2;11903;71259;1133;26852
PA21;pa1.model;Entity;1;1;0;1;11384;1;52;1;216;1481;1168;11652
PA21;pa1.model;Entity;1;1;0;0;0;0;0;2;8768;64704;994;20204
PA21;pa1.model;Entity;1;1;1;0;0;0;0;3;20998;128079;1276;32434
