PA21;pa1.controller;GameBoardController;1;1;0;1;33965;1;607;3;47194;40370;10646;81799
PA21;pa1.controller;GameController;1;1;0;2;57884;2;18301;3;57711;149479;12224;133909
PA21;pa1.model;Mine;1;1;1;1;13847;1;49;1;226;1612;1174;14131
PA21;pa1.model;MoveStack;1;1;1;1;8054;1;59;2;14182;15529;2277;22303
PA21;pa1.model;MoveResult;1;1;1;1;9672;1;79;2;10174;28950;2420;19939
PA21;pa1.model;Player;1;1;1;1;11201;1;52;2;14512;4104;1537;25772
PA21;pa1.model;GameBoard;1;1;1;1;28312;1;138;1;284;4531;3485;28744
PA21;pa1.model;StopCell;1;1;1;1;8331;1;53;2;7934;34760;1795;16326
PA21;pa1.model;Position;1;1;1;1;11615;1;70;2;10698;62599;3072;22390
PA21;pa1.model;ExtraLife;1;1;1;1;4822;1;48;1;207;1609;440;5082
PA21;pa1.model;Gem;1;1;1;1;8910;1;52;1;216;1602;727;9182
PA21;pa1.model;GameState;1;1;0;1;18248;1;66;3;30956;59117;5796;49280
PA21;pa1.model;EntityCell;1;1;1;1;14898;1;51;2;12140;73651;2845;27098
PA21;pa1.model;Entity;1;1;1;1;11384;1;52;3;29982;194264;3438;41427
